k8s.io/apimachinery/pkg,Unknown,Apache-2.0
k8s.io/klog/v2,Unknown,Apache-2.0
k8s.io/api,Unknown,Apache-2.0
github.com/go-openapi/errors,https://github.com/go-openapi/errors/blob/master/LICENSE,Apache-2.0
github.com/mitchellh/mapstructure,https://github.com/mitchellh/mapstructure/blob/master/LICENSE,MIT
github.com/spf13/afero,https://github.com/spf13/afero/blob/master/LICENSE.txt,Apache-2.0
github.com/grpc-ecosystem/grpc-gateway,https://github.com/grpc-ecosystem/grpc-gateway/blob/master/LICENSE.txt,BSD-3-Clause
github.com/go-openapi/jsonreference,https://github.com/go-openapi/jsonreference/blob/master/LICENSE,Apache-2.0
gopkg.in/yaml.v3,Unknown,MIT
github.com/spf13/cast,https://github.com/spf13/cast/blob/master/LICENSE,MIT
github.com/golang/groupcache/lru,https://github.com/golang/groupcache/blob/master/lru/LICENSE,Apache-2.0
k8s.io/client-go,Unknown,Apache-2.0
k8s.io/utils,Unknown,Apache-2.0
github.com/go-stack/stack,https://github.com/go-stack/stack/blob/master/LICENSE.md,MIT
gopkg.in/ini.v1,Unknown,Apache-2.0
github.com/pelletier/go-toml,https://github.com/pelletier/go-toml/blob/master/LICENSE,Apache-2.0
golang.org/x/sys,Unknown,BSD-3-Clause
golang.org/x/time/rate,Unknown,BSD-3-Clause
github.com/mailru/easyjson,https://github.com/mailru/easyjson/blob/master/LICENSE,MIT
github.com/mitchellh/reflectwalk,https://github.com/mitchellh/reflectwalk/blob/master/LICENSE,MIT
github.com/shopspring/decimal,https://github.com/shopspring/decimal/blob/master/LICENSE,MIT
github.com/ghodss/yaml,https://github.com/ghodss/yaml/blob/master/LICENSE,MIT
github.com/go-openapi/strfmt,https://github.com/go-openapi/strfmt/blob/master/LICENSE,Apache-2.0
gopkg.in/inf.v0,Unknown,BSD-3-Clause
golang.org/x/term,Unknown,BSD-3-Clause
github.com/antonmedv/expr,https://github.com/antonmedv/expr/blob/master/LICENSE,MIT
github.com/oklog/ulid,https://github.com/oklog/ulid/blob/master/LICENSE,Apache-2.0
k8s.io/apimachinery/third_party/forked/golang,Unknown,BSD-3-Clause
github.com/golang/protobuf,https://github.com/golang/protobuf/blob/master/LICENSE,BSD-3-Clause
github.com/PuerkitoBio/urlesc,https://github.com/PuerkitoBio/urlesc/blob/master/LICENSE,BSD-3-Clause
github.com/Masterminds/semver/v3,https://github.com/Masterminds/semver/blob/master/v3/LICENSE.txt,MIT
github.com/cenkalti/backoff,https://github.com/cenkalti/backoff/blob/master/LICENSE,MIT
go.mongodb.org/mongo-driver,Unknown,Apache-2.0
github.com/pkg/errors,https://github.com/pkg/errors/blob/master/LICENSE,BSD-2-Clause
github.com/lestrrat-go/strftime,https://github.com/lestrrat-go/strftime/blob/master/LICENSE,MIT
golang.org/x/text,Unknown,BSD-3-Clause
golang.org/x/oauth2,Unknown,BSD-3-Clause
k8s.io/kube-openapi/pkg/validation/spec,Unknown,Apache-2.0
github.com/Masterminds/sprig/v3,https://github.com/Masterminds/sprig/blob/master/v3/LICENSE.txt,MIT
github.com/argoproj/pkg,https://github.com/argoproj/pkg/blob/master/LICENSE,Apache-2.0
github.com/gorilla/websocket,https://github.com/gorilla/websocket/blob/master/LICENSE,BSD-2-Clause
github.com/asaskevich/govalidator,https://github.com/asaskevich/govalidator/blob/master/LICENSE,MIT
github.com/spf13/viper,https://github.com/spf13/viper/blob/master/LICENSE,MIT
github.com/fsnotify/fsnotify,https://github.com/fsnotify/fsnotify/blob/master/LICENSE,BSD-3-Clause
github.com/emicklei/go-restful,https://github.com/emicklei/go-restful/blob/master/LICENSE,MIT
github.com/go-openapi/swag,https://github.com/go-openapi/swag/blob/master/LICENSE,Apache-2.0
github.com/go-openapi/runtime,https://github.com/go-openapi/runtime/blob/master/LICENSE,Apache-2.0
github.com/spf13/pflag,https://github.com/spf13/pflag/blob/master/LICENSE,BSD-3-Clause
github.com/hashicorp/hcl,https://github.com/hashicorp/hcl/blob/master/LICENSE,MPL-2.0
k8s.io/client-go/third_party/forked/golang/template,Unknown,BSD-3-Clause
github.com/google/gofuzz,https://github.com/google/gofuzz/blob/master/LICENSE,Apache-2.0
github.com/google/go-cmp/cmp,https://github.com/google/go-cmp/blob/master/cmp/LICENSE,BSD-3-Clause
k8s.io/utils/internal/third_party/forked/golang/net,Unknown,BSD-3-Clause
sigs.k8s.io/json,Unknown,Apache-2.0
golang.org/x/crypto,Unknown,BSD-3-Clause
github.com/moby/spdystream,https://github.com/moby/spdystream/blob/master/LICENSE,Apache-2.0
github.com/golang/glog,https://github.com/golang/glog/blob/master/LICENSE,Apache-2.0
github.com/json-iterator/go,https://github.com/json-iterator/go/blob/master/LICENSE,MIT
github.com/modern-go/concurrent,https://github.com/modern-go/concurrent/blob/master/LICENSE,Apache-2.0
google.golang.org/grpc,Unknown,Apache-2.0
k8s.io/kube-openapi/pkg,Unknown,Apache-2.0
github.com/PuerkitoBio/purell,https://github.com/PuerkitoBio/purell/blob/master/LICENSE,BSD-3-Clause
github.com/modern-go/reflect2,https://github.com/modern-go/reflect2/blob/master/LICENSE,Apache-2.0
gopkg.in/yaml.v2,Unknown,Apache-2.0
github.com/go-openapi/jsonpointer,https://github.com/go-openapi/jsonpointer/blob/master/LICENSE,Apache-2.0
github.com/sirupsen/logrus,https://github.com/sirupsen/logrus/blob/master/LICENSE,MIT
github.com/mitchellh/copystructure,https://github.com/mitchellh/copystructure/blob/master/LICENSE,MIT
github.com/valyala/bytebufferpool,https://github.com/valyala/bytebufferpool/blob/master/LICENSE,MIT
github.com/robfig/cron,https://github.com/robfig/cron/blob/master/LICENSE,MIT
github.com/kubeflow/pipelines/backend,https://github.com/kubeflow/pipelines/blob/master/LICENSE,Apache-2.0
github.com/huandu/xstrings,https://github.com/huandu/xstrings/blob/master/LICENSE,MIT
github.com/doublerebel/bellows,https://github.com/doublerebel/bellows/blob/master/LICENSE,MIT
github.com/gogo/protobuf,https://github.com/gogo/protobuf/blob/master/LICENSE,BSD-3-Clause
sigs.k8s.io/structured-merge-diff/v4,Unknown,Apache-2.0
sigs.k8s.io/yaml,Unknown,MIT
google.golang.org/protobuf,Unknown,BSD-3-Clause
github.com/google/uuid,https://github.com/google/uuid/blob/master/LICENSE,BSD-3-Clause
github.com/valyala/fasttemplate,https://github.com/valyala/fasttemplate/blob/master/LICENSE,MIT
golang.org/x/net,Unknown,BSD-3-Clause
github.com/go-logr/logr,https://github.com/go-logr/logr/blob/master/LICENSE,Apache-2.0
github.com/davecgh/go-spew/spew,https://github.com/davecgh/go-spew/blob/master/spew/LICENSE,ISC
google.golang.org/genproto,Unknown,Apache-2.0
github.com/josharian/intern,https://github.com/josharian/intern/blob/master/license.md,MIT
github.com/spf13/jwalterweatherman,https://github.com/spf13/jwalterweatherman/blob/master/LICENSE,MIT
github.com/argoproj/argo-workflows/v3,https://github.com/argoproj/argo-workflows/blob/master/v3/LICENSE,Apache-2.0
github.com/imdario/mergo,https://github.com/imdario/mergo/blob/master/LICENSE,BSD-3-Clause
github.com/subosito/gotenv,https://github.com/subosito/gotenv/blob/master/LICENSE,MIT
github.com/googleapis/gnostic,https://github.com/googleapis/gnostic/blob/master/LICENSE,Apache-2.0
github.com/Masterminds/goutils,https://github.com/Masterminds/goutils/blob/master/LICENSE.txt,Apache-2.0
